timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1405349653428504,4,51.758048,-1.254479,61.875700,4.949700,4.394400,11.846300,5735569.635189,620471.551127,-61.875700,30U
1405349653625504,4,51.758052,-1.254453,61.482800,4.949000,4.393900,11.843000,5735570.172103,620473.381324,-61.482800,30U
1405349653834680,5,51.758058,-1.254429,61.343000,4.942800,4.391900,11.832200,5735570.897156,620475.019276,-61.343000,30U
1405349654028175,5,51.758067,-1.254408,62.114700,4.469200,3.954400,10.865400,5735571.876640,620476.455166,-62.114700,30U
1405349654227441,5,51.758073,-1.254385,62.398400,4.469500,3.951300,10.865200,5735572.620066,620478.032491,-62.398400,30U
1405349654427420,5,51.758079,-1.254360,62.280400,4.461600,3.946100,10.857100,5735573.348169,620479.691191,-62.280400,30U
1405349654625673,5,51.758088,-1.254340,62.928800,3.918300,3.438600,9.762500,5735574.347708,620481.042177,-62.928800,30U
1405349654836000,5,51.758098,-1.254321,63.658900,2.589400,2.164600,7.241000,5735575.498335,620482.370913,-63.658900,30U
1405349655027805,5,51.758100,-1.254291,62.730000,2.635700,2.211200,7.324900,5735575.776579,620484.419695,-62.730000,30U
1405349655225595,4,51.758104,-1.254262,61.757000,4.904600,4.364300,11.772800,5735576.189176,620486.411116,-61.757000,30U
1405349655426943,4,51.758110,-1.254238,61.651200,4.900900,4.361900,11.765600,5735576.935201,620488.033138,-61.651200,30U
1405349655625461,4,51.758117,-1.254216,61.709700,4.896800,4.356000,11.761700,5735577.812020,620489.539075,-61.709700,30U
1405349655834129,4,51.758125,-1.254194,61.713500,4.893100,4.355400,11.750000,5735578.698722,620491.028536,-61.713500,30U
1405349656026090,4,51.758133,-1.254174,61.867700,4.892500,4.354600,11.750500,5735579.583735,620492.397964,-61.867700,30U
1405349656225097,4,51.758141,-1.254152,61.954000,4.911200,4.369000,11.757700,5735580.577793,620493.886758,-61.954000,30U
1405349656426726,4,51.758150,-1.254132,62.227300,4.896400,4.361100,11.736500,5735581.596452,620495.274756,-62.227300,30U
1405349656625728,4,51.758157,-1.254107,62.200700,4.897300,4.369700,11.725500,5735582.438871,620496.961979,-62.200700,30U
1405349656834542,3,51.758162,-1.254096,62.211100,4.896900,4.368900,11.723600,5735582.934813,620497.688473,-62.211100,30U
1405349657025175,3,51.758162,-1.254096,62.211100,4.896900,4.368900,11.723600,5735582.934813,620497.688473,-62.211100,30U
1405349657226179,3,51.758162,-1.254096,62.211100,4.896900,4.368900,11.723600,5735582.934813,620497.688473,-62.211100,30U
1405349657426265,3,51.758162,-1.254096,62.211100,4.896900,4.368900,11.723600,5735582.934813,620497.688473,-62.211100,30U
1405349657624762,4,51.758162,-1.254096,62.211100,4.896900,4.368900,11.723600,5735582.934813,620497.688473,-62.211100,30U
1405349657831894,4,51.758162,-1.254096,62.211100,4.896900,4.368900,11.723600,5735582.934813,620497.688473,-62.211100,30U
1405349658026279,4,51.758216,-1.253958,62.504800,8.107900,8.554600,10.949600,5735589.189726,620507.126216,-62.504800,30U
1405349658225180,4,51.758230,-1.253944,63.100900,8.107900,8.554600,10.946600,5735590.808243,620507.996037,-63.100900,30U
1405349658426454,4,51.758231,-1.253909,62.386000,8.107900,8.554400,10.943700,5735590.965642,620510.467162,-62.386000,30U
1405349658624940,4,51.758242,-1.253892,62.524800,8.107900,8.554100,10.942800,5735592.213177,620511.610840,-62.524800,30U
1405349658832743,4,51.758250,-1.253868,62.341700,2.586400,2.347600,9.340900,5735593.120942,620513.247989,-62.341700,30U
1405349659026121,4,51.758259,-1.253848,62.379900,2.582400,2.341400,9.344900,5735594.206114,620514.586470,-62.379900,30U
1405349659225323,4,51.758268,-1.253824,62.200500,2.579100,2.340200,9.337200,5735595.204549,620516.167627,-62.200500,30U
1405349659425257,4,51.758281,-1.253808,62.407400,2.574800,2.335000,9.335300,5735596.626321,620517.243283,-62.407400,30U
1405349659625234,4,51.758287,-1.253782,62.150600,2.574600,2.335200,9.330900,5735597.395290,620519.056865,-62.150600,30U
1405349659833398,4,51.758289,-1.253749,61.565200,2.548400,2.303400,9.325100,5735597.675452,620521.295078,-61.565200,30U
1405349660025980,4,51.758298,-1.253724,61.385100,2.643800,2.423900,9.337300,5735598.652262,620523.032331,-61.385100,30U
1405349660224735,4,51.758306,-1.253704,61.335200,2.505900,2.249500,9.315200,5735599.663996,620524.404056,-61.335200,30U
1405349660424993,4,51.758316,-1.253683,61.146300,2.491200,2.230000,9.313800,5735600.724488,620525.830199,-61.146300,30U
1405349660624875,4,51.758324,-1.253661,61.137500,2.493600,2.228900,9.317800,5735601.723616,620527.280981,-61.137500,30U
1405349660833478,4,51.758333,-1.253639,61.341900,2.491600,2.225900,9.320100,5735602.711936,620528.789448,-61.341900,30U
1405349661025150,4,51.758342,-1.253618,61.494500,2.510600,2.225500,9.380900,5735603.759117,620530.249985,-61.494500,30U
1405349661226325,4,51.758351,-1.253597,61.637700,2.506300,2.228800,9.353800,5735604.793088,620531.639679,-61.637700,30U
1405349661426996,4,51.758363,-1.253580,62.033000,2.545600,2.286600,9.344600,5735606.176142,620532.772565,-62.033000,30U
1405349661626858,4,51.758371,-1.253558,61.876200,2.563100,2.311400,9.338000,5735607.085186,620534.258654,-61.876200,30U
1405349661835586,3,51.758376,-1.253549,62.031600,2.562800,2.310700,9.335500,5735607.715804,620534.879995,-62.031600,30U
1405349662024806,4,51.758376,-1.253549,62.031600,2.562800,2.310700,9.335500,5735607.715804,620534.879995,-62.031600,30U
1405349662224313,4,51.758376,-1.253549,62.031600,2.562800,2.310700,9.335500,5735607.715804,620534.879995,-62.031600,30U
1405349662424820,4,51.758376,-1.253549,62.031600,2.562800,2.310700,9.335500,5735607.715804,620534.879995,-62.031600,30U
1405349662620626,4,51.758376,-1.253549,62.031600,2.562800,2.310700,9.335500,5735607.715804,620534.879995,-62.031600,30U
1405349662830006,3,51.758376,-1.253549,62.031600,2.562800,2.310700,9.335500,5735607.715804,620534.879995,-62.031600,30U
1405349663025643,2,51.758376,-1.253549,62.031600,2.562800,2.310700,9.335500,5735607.715804,620534.879995,-62.031600,30U
1405349663224971,3,51.758376,-1.253549,62.031600,2.562800,2.310700,9.335500,5735607.715804,620534.879995,-62.031600,30U
1405349663419821,3,51.758376,-1.253549,62.031600,2.562800,2.310700,9.335500,5735607.715804,620534.879995,-62.031600,30U
1405349663624930,4,51.758376,-1.253549,62.031600,2.562800,2.310700,9.335500,5735607.715804,620534.879995,-62.031600,30U
1405349663832909,4,51.758376,-1.253549,62.031600,2.562800,2.310700,9.335500,5735607.715804,620534.879995,-62.031600,30U
1405349664025999,4,51.758470,-1.253298,63.663400,7.578500,2.822800,22.641600,5735618.563935,620551.974380,-63.663400,30U
1405349664224633,3,51.758476,-1.253289,64.019800,7.578300,2.822600,22.640800,5735619.208089,620552.539869,-64.019800,30U
1405349664424141,3,51.758476,-1.253289,64.019800,7.578300,2.822600,22.640800,5735619.208089,620552.539869,-64.019800,30U
1405349664625394,3,51.758476,-1.253289,64.019800,7.578300,2.822600,22.640800,5735619.208089,620552.539869,-64.019800,30U
1405349664832156,3,51.758476,-1.253289,64.019800,7.578300,2.822600,22.640800,5735619.208089,620552.539869,-64.019800,30U
1405349665025033,3,51.758476,-1.253289,64.019800,7.578300,2.822600,22.640800,5735619.208089,620552.539869,-64.019800,30U
1405349665226344,3,51.758476,-1.253289,64.019800,7.578300,2.822600,22.640800,5735619.208089,620552.539869,-64.019800,30U
1405349665424888,3,51.758476,-1.253289,64.019800,7.578300,2.822600,22.640800,5735619.208089,620552.539869,-64.019800,30U
1405349665627200,4,51.758476,-1.253289,64.019800,7.578300,2.822600,22.640800,5735619.208089,620552.539869,-64.019800,30U
1405349665831988,4,51.758476,-1.253289,64.019800,7.578300,2.822600,22.640800,5735619.208089,620552.539869,-64.019800,30U
1405349666026087,4,51.758521,-1.253128,55.726400,7.967600,3.078600,26.225100,5735624.470818,620563.562066,-55.726400,30U
1405349666225966,4,51.758543,-1.253104,62.020900,7.967000,3.075400,26.218300,5735627.028526,620565.162544,-62.020900,30U
1405349666425963,3,51.758545,-1.253094,61.750300,7.967100,3.076800,26.217300,5735627.227066,620565.870019,-61.750300,30U
1405349666627268,4,51.758552,-1.253074,61.030300,2.844200,2.262500,10.305000,5735627.994295,620567.187092,-61.030300,30U
1405349666832651,3,51.758552,-1.253074,61.030300,2.844200,2.262500,10.305000,5735627.994295,620567.187092,-61.030300,30U
1405349667025536,3,51.758552,-1.253074,61.030300,2.844200,2.262500,10.305000,5735627.994295,620567.187092,-61.030300,30U
1405349667225822,4,51.758552,-1.253074,61.030300,2.844200,2.262500,10.305000,5735627.994295,620567.187092,-61.030300,30U
1405349667427170,4,51.758566,-1.253020,58.559600,2.846800,2.334000,10.137300,5735629.654431,620570.881555,-58.559600,30U
1405349667625748,4,51.758576,-1.253005,60.497200,2.714400,2.303600,9.779300,5735630.823328,620571.926941,-60.497200,30U
1405349667833778,4,51.758581,-1.252991,60.841700,2.814500,2.305800,10.089000,5735631.401191,620572.833784,-60.841700,30U
1405349668025766,4,51.758588,-1.252976,62.019300,2.814800,2.305800,10.090600,5735632.209594,620573.842722,-62.019300,30U
1405349668226776,4,51.758595,-1.252965,62.996800,2.906600,2.318500,10.356400,5735632.998933,620574.579937,-62.996800,30U
1405349668426909,3,51.758595,-1.252965,62.996800,2.906600,2.318500,10.356400,5735632.998933,620574.579937,-62.996800,30U
1405349668626041,4,51.758595,-1.252965,62.996800,2.906600,2.318500,10.356400,5735632.998933,620574.579937,-62.996800,30U
1405349668831614,2,51.758595,-1.252965,62.996800,2.906600,2.318500,10.356400,5735632.998933,620574.579937,-62.996800,30U
1405349669020958,3,51.758595,-1.252965,62.996800,2.906600,2.318500,10.356400,5735632.998933,620574.579937,-62.996800,30U
1405349669220842,3,51.758595,-1.252965,62.996800,2.906600,2.318500,10.356400,5735632.998933,620574.579937,-62.996800,30U
1405349669425195,3,51.758595,-1.252965,62.996800,2.906600,2.318500,10.356400,5735632.998933,620574.579937,-62.996800,30U
1405349669626522,3,51.758595,-1.252965,62.996800,2.906600,2.318500,10.356400,5735632.998933,620574.579937,-62.996800,30U
1405349669830748,3,51.758595,-1.252965,62.996800,2.906600,2.318500,10.356400,5735632.998933,620574.579937,-62.996800,30U
1405349670024811,4,51.758595,-1.252965,62.996800,2.906600,2.318500,10.356400,5735632.998933,620574.579937,-62.996800,30U
1405349670224634,4,51.758595,-1.252965,62.996800,2.906600,2.318500,10.356400,5735632.998933,620574.579937,-62.996800,30U
1405349670420520,3,51.758595,-1.252965,62.996800,2.906600,2.318500,10.356400,5735632.998933,620574.579937,-62.996800,30U
1405349670620574,3,51.758595,-1.252965,62.996800,2.906600,2.318500,10.356400,5735632.998933,620574.579937,-62.996800,30U
1405349670831798,4,51.758595,-1.252965,62.996800,2.906600,2.318500,10.356400,5735632.998933,620574.579937,-62.996800,30U
1405349671025633,3,51.758595,-1.252965,62.996800,2.906600,2.318500,10.356400,5735632.998933,620574.579937,-62.996800,30U
1405349671228402,4,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349671425157,3,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349671620421,3,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349671832704,3,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349672025163,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349672224550,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349672425177,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349672626439,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349672831871,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349673024953,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349673220093,3,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349673425083,3,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349673625090,3,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349673833648,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349674025861,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349674225008,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349674419596,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349674627398,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349674829397,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349675020280,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349675225404,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349675425203,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349675620201,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349675832594,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349676024803,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349676219313,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349676424572,3,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349676625325,3,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349676832122,3,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349677025098,3,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349677224562,3,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349677426606,3,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349677624832,3,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349677833035,3,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349678020677,2,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349678220224,4,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349678421262,4,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349678625024,3,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349678831833,4,51.758572,-1.252826,58.588900,4.110500,2.190400,9.165900,5735630.653965,620584.286112,-58.588900,30U
1405349679025931,4,51.758191,-1.252557,64.026100,4.292400,2.562700,14.430000,5735588.780719,620603.831765,-64.026100,30U
1405349679224791,4,51.758186,-1.252537,62.224500,2.663800,2.336900,9.628200,5735588.180415,620605.223687,-62.224500,30U
1405349679426928,4,51.758185,-1.252514,62.326400,2.636100,2.300000,9.566500,5735588.122946,620606.847876,-62.326400,30U
1405349679626216,3,51.758183,-1.252502,61.468300,2.675900,2.398000,9.717200,5735587.886285,620607.670918,-61.468300,30U
1405349679833086,4,51.758174,-1.252476,61.202800,2.840000,2.753200,10.347100,5735586.962454,620609.471901,-61.202800,30U
1405349680024573,3,51.758174,-1.252476,61.202800,2.840000,2.753200,10.347100,5735586.962454,620609.471901,-61.202800,30U
1405349680227173,3,51.758174,-1.252476,61.202800,2.840000,2.753200,10.347100,5735586.962454,620609.471901,-61.202800,30U
1405349680419971,3,51.758174,-1.252476,61.202800,2.840000,2.753200,10.347100,5735586.962454,620609.471901,-61.202800,30U
1405349680620086,3,51.758174,-1.252476,61.202800,2.840000,2.753200,10.347100,5735586.962454,620609.471901,-61.202800,30U
1405349680830457,3,51.758174,-1.252476,61.202800,2.840000,2.753200,10.347100,5735586.962454,620609.471901,-61.202800,30U
1405349681025465,3,51.758174,-1.252476,61.202800,2.840000,2.753200,10.347100,5735586.962454,620609.471901,-61.202800,30U
1405349681224490,3,51.758174,-1.252476,61.202800,2.840000,2.753200,10.347100,5735586.962454,620609.471901,-61.202800,30U
1405349681426586,3,51.758174,-1.252476,61.202800,2.840000,2.753200,10.347100,5735586.962454,620609.471901,-61.202800,30U
1405349681626034,3,51.758174,-1.252476,61.202800,2.840000,2.753200,10.347100,5735586.962454,620609.471901,-61.202800,30U
1405349681835810,3,51.758174,-1.252476,61.202800,2.840000,2.753200,10.347100,5735586.962454,620609.471901,-61.202800,30U
1405349682025799,3,51.758174,-1.252476,61.202800,2.840000,2.753200,10.347100,5735586.962454,620609.471901,-61.202800,30U
1405349682224650,3,51.758174,-1.252476,61.202800,2.840000,2.753200,10.347100,5735586.962454,620609.471901,-61.202800,30U
1405349682420204,3,51.758174,-1.252476,61.202800,2.840000,2.753200,10.347100,5735586.962454,620609.471901,-61.202800,30U
1405349682619942,3,51.758174,-1.252476,61.202800,2.840000,2.753200,10.347100,5735586.962454,620609.471901,-61.202800,30U
1405349682830714,3,51.758174,-1.252476,61.202800,2.840000,2.753200,10.347100,5735586.962454,620609.471901,-61.202800,30U
1405349683026064,3,51.758174,-1.252476,61.202800,2.840000,2.753200,10.347100,5735586.962454,620609.471901,-61.202800,30U
1405349683226231,4,51.758174,-1.252476,61.202800,2.840000,2.753200,10.347100,5735586.962454,620609.471901,-61.202800,30U
1405349683427496,4,51.757812,-1.252697,125.475300,34.498501,51.096802,125.703300,5735546.368282,620595.183107,-125.475300,30U
1405349683627742,4,51.757845,-1.252582,106.029700,34.544201,51.146599,125.791496,5735550.253757,620603.058376,-106.029700,30U
1405349683834753,4,51.757900,-1.252425,81.719900,34.912201,51.547798,126.443001,5735556.560727,620613.757299,-81.719900,30U
1405349684025960,4,51.757912,-1.252360,72.078500,34.732800,51.351501,126.135300,5735558.066173,620618.150309,-72.078500,30U
1405349684227971,4,51.757895,-1.252361,72.505400,17.202200,25.644699,58.146900,5735556.146575,620618.146205,-72.505400,30U
1405349684426982,4,51.757895,-1.252361,72.505400,17.202200,25.644699,58.146900,5735556.146575,620618.146205,-72.505400,30U
1405349684626866,4,51.757895,-1.252361,72.505400,17.202200,25.644699,58.146900,5735556.146575,620618.146205,-72.505400,30U
1405349684832920,4,51.757895,-1.252361,72.505400,17.202200,25.644699,58.146900,5735556.146575,620618.146205,-72.505400,30U
1405349685027178,3,51.757866,-1.252306,67.115300,13.717800,20.709400,44.421200,5735552.957235,620622.037879,-67.115300,30U
1405349685225937,3,51.757866,-1.252306,67.115300,13.717800,20.709400,44.421200,5735552.957235,620622.037879,-67.115300,30U
1405349685425765,4,51.757780,-1.252419,89.411900,16.263300,24.251200,54.190899,5735543.219927,620614.498778,-89.411900,30U
1405349685625396,3,51.757800,-1.252355,79.438300,15.419600,23.023300,50.689400,5735545.559885,620618.824483,-79.438300,30U
1405349685832817,3,51.757800,-1.252355,79.438300,15.419600,23.023300,50.689400,5735545.559885,620618.824483,-79.438300,30U
1405349686025912,4,51.757800,-1.252355,79.438300,15.419600,23.023300,50.689400,5735545.559885,620618.824483,-79.438300,30U
1405349686226948,3,51.757800,-1.252355,79.438300,15.419600,23.023300,50.689400,5735545.559885,620618.824483,-79.438300,30U
1405349686426462,3,51.757800,-1.252355,79.438300,15.419600,23.023300,50.689400,5735545.559885,620618.824483,-79.438300,30U
1405349686620725,3,51.757800,-1.252355,79.438300,15.419600,23.023300,50.689400,5735545.559885,620618.824483,-79.438300,30U
1405349686831548,4,51.757800,-1.252355,79.438300,15.419600,23.023300,50.689400,5735545.559885,620618.824483,-79.438300,30U
1405349687025851,4,51.757764,-1.252186,61.995000,5.978500,8.243100,22.077101,5735541.893755,620630.610499,-61.995000,30U
1405349687226719,4,51.757760,-1.252163,59.841900,5.976800,8.242500,22.069700,5735541.476107,620632.172784,-59.841900,30U
1405349687425761,3,51.757760,-1.252163,59.841900,5.976800,8.242500,22.069700,5735541.476107,620632.172784,-59.841900,30U
1405349687624472,3,51.757760,-1.252163,59.841900,5.976800,8.242500,22.069700,5735541.476107,620632.172784,-59.841900,30U
1405349687832274,3,51.757760,-1.252163,59.841900,5.976800,8.242500,22.069700,5735541.476107,620632.172784,-59.841900,30U
1405349688025604,3,51.757760,-1.252163,59.841900,5.976800,8.242500,22.069700,5735541.476107,620632.172784,-59.841900,30U
1405349688225241,3,51.757760,-1.252163,59.841900,5.976800,8.242500,22.069700,5735541.476107,620632.172784,-59.841900,30U
1405349688429095,4,51.757700,-1.252109,59.073200,2.809100,2.892100,10.348000,5735534.909747,620636.105122,-59.073200,30U
1405349688628250,4,51.757674,-1.252138,65.500700,2.788100,2.890000,10.289000,5735531.880052,620634.118653,-65.500700,30U
1405349688832688,3,51.757667,-1.252137,65.977700,2.850400,3.008100,10.517300,5735531.108554,620634.208569,-65.977700,30U
1405349689020802,3,51.757667,-1.252137,65.977700,2.850400,3.008100,10.517300,5735531.108554,620634.208569,-65.977700,30U
1405349689226924,4,51.757667,-1.252137,65.977700,2.850400,3.008100,10.517300,5735531.108554,620634.208569,-65.977700,30U
1405349689429600,4,51.757623,-1.252117,65.472700,2.517500,2.299300,9.289900,5735526.272249,620635.731576,-65.472700,30U
1405349689625389,5,51.757614,-1.252103,64.024800,2.520800,2.299600,9.297800,5735525.351097,620636.733441,-64.024800,30U
1405349689833611,5,51.757605,-1.252091,62.911900,2.518400,2.258200,9.274400,5735524.313959,620637.558419,-62.911900,30U
1405349690026183,4,51.757594,-1.252083,62.994400,2.573300,2.259800,9.426400,5735523.123004,620638.139528,-62.994400,30U
1405349690225541,3,51.757589,-1.252080,63.798800,2.572700,2.236400,8.679800,5735522.553221,620638.383676,-63.798800,30U
1405349690425448,3,51.757589,-1.252080,63.798800,2.572700,2.236400,8.679800,5735522.553221,620638.383676,-63.798800,30U
1405349690624212,2,51.757589,-1.252080,63.798800,2.572700,2.236400,8.679800,5735522.553221,620638.383676,-63.798800,30U
1405349690832000,2,51.757589,-1.252080,63.798800,2.572700,2.236400,8.679800,5735522.553221,620638.383676,-63.798800,30U
1405349691025182,3,51.757589,-1.252080,63.798800,2.572700,2.236400,8.679800,5735522.553221,620638.383676,-63.798800,30U
1405349691226642,4,51.757589,-1.252080,63.798800,2.572700,2.236400,8.679800,5735522.553221,620638.383676,-63.798800,30U
1405349691426624,4,51.757589,-1.252080,63.798800,2.572700,2.236400,8.679800,5735522.553221,620638.383676,-63.798800,30U
1405349691624523,4,51.757589,-1.252080,63.798800,2.572700,2.236400,8.679800,5735522.553221,620638.383676,-63.798800,30U
1405349691832414,5,51.757589,-1.252080,63.798800,2.572700,2.236400,8.679800,5735522.553221,620638.383676,-63.798800,30U
1405349692026131,4,51.757489,-1.252001,60.521500,7.940600,3.149100,25.773300,5735511.538276,620644.105925,-60.521500,30U
1405349692226883,5,51.757473,-1.251998,59.889900,5.790100,2.602900,17.496500,5735509.861684,620644.320660,-59.889900,30U
1405349692426765,4,51.757442,-1.252034,65.734900,43.406898,61.049999,142.480194,5735506.344161,620641.944598,-65.734900,30U
1405349692627646,4,51.757402,-1.252095,77.190000,43.419899,61.068001,142.520096,5735501.778194,620637.797532,-77.190000,30U
1405349692835277,4,51.757397,-1.252069,71.844400,15.674600,23.008801,49.442200,5735501.189163,620639.642383,-71.844400,30U
1405349693025006,3,51.757386,-1.252081,74.966400,16.212000,23.600401,50.532902,5735499.981855,620638.827337,-74.966400,30U
1405349693226312,4,51.757387,-1.252032,67.954000,17.270800,24.625200,51.847599,5735500.248981,620642.216284,-67.954000,30U
1405349693426053,4,51.757382,-1.252024,69.331800,14.989000,22.119301,47.326000,5735499.605083,620642.803265,-69.331800,30U
1405349693627907,4,51.757371,-1.252028,72.833000,14.815600,21.861500,46.564400,5735498.411835,620642.540348,-72.833000,30U
1405349693834692,4,51.757401,-1.251934,58.918300,14.386300,21.344601,45.384701,5735501.884913,620648.921132,-58.918300,30U
1405349694025332,3,51.757401,-1.251934,58.918300,14.386300,21.344601,45.384701,5735501.884913,620648.921132,-58.918300,30U
1405349694224954,4,51.757401,-1.251934,58.918300,14.386300,21.344601,45.384701,5735501.884913,620648.921132,-58.918300,30U
1405349694427689,4,51.757342,-1.251955,58.732900,5.988500,8.225900,22.020599,5735495.276859,620647.639932,-58.732900,30U
1405349694624846,4,51.757329,-1.251956,59.844400,5.982800,8.225100,22.002300,5735493.826325,620647.623738,-59.844400,30U
1405349694832922,4,51.757317,-1.251951,59.234500,5.983000,8.224700,22.000500,5735492.524736,620648.024284,-59.234500,30U
1405349695026735,4,51.757303,-1.251948,58.447700,5.980500,8.224800,21.988899,5735491.008371,620648.268983,-58.447700,30U
1405349695227916,4,51.757296,-1.251939,58.922700,2.809000,2.777100,10.262100,5735490.177651,620648.873436,-58.922700,30U
1405349695426298,4,51.757284,-1.251929,56.703200,2.624600,2.349400,9.567700,5735488.897513,620649.615338,-56.703200,30U
1405349695626540,4,51.757269,-1.251930,56.668400,2.613300,2.344600,9.532700,5735487.215218,620649.577621,-56.668400,30U
1405349695833946,4,51.757254,-1.251936,58.791100,2.608100,2.342200,9.519800,5735485.523971,620649.211076,-58.791100,30U
1405349696026404,4,51.757240,-1.251934,59.251400,2.607100,2.340300,9.517800,5735484.061669,620649.357035,-59.251400,30U
1405349696226653,4,51.757224,-1.251928,56.404100,2.606700,2.338600,9.518700,5735482.292382,620649.812256,-56.404100,30U
1405349696427909,4,51.757216,-1.251919,55.821000,2.619400,2.384100,9.571000,5735481.338592,620650.463906,-55.821000,30U
1405349696624918,3,51.757216,-1.251919,55.821000,2.619400,2.384100,9.571000,5735481.338592,620650.463906,-55.821000,30U
1405349696831931,3,51.757216,-1.251919,55.821000,2.619400,2.384100,9.571000,5735481.338592,620650.463906,-55.821000,30U
1405349697020898,3,51.757216,-1.251919,55.821000,2.619400,2.384100,9.571000,5735481.338592,620650.463906,-55.821000,30U
1405349697220116,3,51.757216,-1.251919,55.821000,2.619400,2.384100,9.571000,5735481.338592,620650.463906,-55.821000,30U
1405349697424408,3,51.757216,-1.251919,55.821000,2.619400,2.384100,9.571000,5735481.338592,620650.463906,-55.821000,30U
1405349697625838,4,51.757146,-1.251899,59.370900,2.661800,2.518800,9.736600,5735473.619642,620652.009546,-59.370900,30U
1405349697834086,3,51.757138,-1.251902,59.870300,2.635800,2.463600,9.643400,5735472.731198,620651.882334,-59.870300,30U
1405349698024833,3,51.757138,-1.251902,59.870300,2.635800,2.463600,9.643400,5735472.731198,620651.882334,-59.870300,30U
