timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1424781760004208,7,51.756099,-1.255249,64.401370,3.238781,2.274533,6.024897,5735351.638276,620423.612335,-64.401370,30U
1424781760204000,7,51.756112,-1.255255,64.193786,3.197935,2.074266,5.806164,5735353.105135,620423.194757,-64.193786,30U
1424781760404028,7,51.756129,-1.255273,63.543528,3.199905,2.091476,5.800526,5735354.987258,620421.866759,-63.543528,30U
1424781760603878,7,51.756143,-1.255283,64.217689,3.177772,1.977684,5.687743,5735356.513376,620421.190248,-64.217689,30U
1424781760803805,7,51.756157,-1.255289,64.493144,3.173148,1.956398,5.666927,5735357.978447,620420.716382,-64.493144,30U
1424781761003832,7,51.756172,-1.255301,64.523956,3.172822,1.957703,5.666580,5735359.624768,620419.867629,-64.523956,30U
1424781761203860,7,51.756188,-1.255316,63.597044,3.172808,1.958137,5.692826,5735361.409230,620418.797486,-63.597044,30U
1424781761403888,7,51.756202,-1.255326,63.878032,3.171954,1.955329,5.659434,5735363.003430,620418.013948,-63.878032,30U
1424781761603916,7,51.756217,-1.255337,63.588408,3.171102,1.950305,5.653361,5735364.616695,620417.246329,-63.588408,30U
1424781761803944,8,51.756231,-1.255347,64.166999,3.171024,1.950322,5.653431,5735366.172837,620416.537028,-64.166999,30U
1424781762003971,8,51.756244,-1.255353,64.539912,3.172340,1.957202,5.642772,5735367.650977,620416.043101,-64.539912,30U
1424781762203999,8,51.756260,-1.255366,64.672313,3.197878,2.073801,5.755877,5735369.317217,620415.093576,-64.672313,30U
1424781762404027,6,51.756258,-1.255388,65.514985,10.885454,5.058293,11.635307,5735369.076648,620413.624533,-65.514985,30U
1424781762604055,7,51.756291,-1.255388,62.662817,3.657538,3.201570,7.064703,5735372.724326,620413.543305,-62.662817,30U
1424781762804082,6,51.756315,-1.255389,61.792828,9.928906,2.981558,11.537269,5735375.461750,620413.404106,-61.792828,30U
1424781763004110,6,51.756335,-1.255396,61.025372,9.939838,3.012652,11.537616,5735377.650439,620412.827954,-61.025372,30U
1424781763204138,7,51.756330,-1.255396,64.485330,3.479034,2.296092,6.001672,5735377.140344,620412.887189,-64.485330,30U
1424781763404166,7,51.756342,-1.255396,66.040024,3.484358,2.360198,6.074133,5735378.468865,620412.860818,-66.040024,30U
1424781763604169,7,51.756359,-1.255419,64.540727,3.486795,2.442298,6.152539,5735380.309009,620411.234817,-64.540727,30U
1424781763804128,6,51.756373,-1.255432,64.642820,3.870384,2.474357,7.901172,5735381.801005,620410.250149,-64.642820,30U
1424781764004156,6,51.756394,-1.255461,61.564805,3.647817,3.743921,9.017362,5735384.063981,620408.223583,-61.564805,30U
1424781764204184,7,51.756417,-1.255465,60.318483,39.317467,12.118792,62.292877,5735386.627786,620407.873995,-60.318483,30U
1424781764404060,7,51.756414,-1.255482,63.498759,39.318665,12.111744,62.280548,5735386.325118,620406.686367,-63.498759,30U
1424781764603961,7,51.756379,-1.255509,67.386997,68.198753,17.923512,73.668495,5735382.406861,620404.921439,-67.386997,30U
1424781764803979,5,51.756444,-1.255470,64.807512,4.762967,2.655752,6.759843,5735389.612266,620407.432384,-64.807512,30U
1424781765004006,6,51.756463,-1.255486,64.415114,4.561266,2.488105,6.600135,5735391.727262,620406.285841,-64.415114,30U
1424781765204034,4,51.756490,-1.255509,66.946229,10.363772,3.084865,13.044498,5735394.742980,620404.625814,-66.946229,30U
1424781765404062,4,51.756490,-1.255509,66.946229,10.363772,3.084865,13.044498,5735394.742980,620404.625814,-66.946229,30U
1424781765604089,4,51.756490,-1.255509,66.946229,10.363772,3.084865,13.044498,5735394.742980,620404.625814,-66.946229,30U
1424781765804117,5,51.756533,-1.255545,64.855603,5.767082,3.586964,6.901598,5735399.457801,620402.069921,-64.855603,30U
1424781766004145,1,51.756533,-1.255545,64.855603,5.767082,3.586964,6.901598,5735399.457801,620402.069921,-64.855603,30U
1424781766204172,4,51.756533,-1.255545,64.855603,5.767082,3.586964,6.901598,5735399.457801,620402.069921,-64.855603,30U
1424781766404200,4,51.756533,-1.255545,64.855603,5.767082,3.586964,6.901598,5735399.457801,620402.069921,-64.855603,30U
1424781766604228,5,51.756533,-1.255545,64.855603,5.767082,3.586964,6.901598,5735399.457801,620402.069921,-64.855603,30U
1424781766804255,3,51.756595,-1.255587,64.971575,11.561718,4.119010,23.096565,5735406.210288,620398.966444,-64.971575,30U
1424781767004283,3,51.756595,-1.255587,64.971575,11.561718,4.119010,23.096565,5735406.210288,620398.966444,-64.971575,30U
1424781767204311,4,51.756595,-1.255587,64.971575,11.561718,4.119010,23.096565,5735406.210288,620398.966444,-64.971575,30U
1424781767404201,4,51.756595,-1.255587,64.971575,11.561718,4.119010,23.096565,5735406.210288,620398.966444,-64.971575,30U
1424781767604228,5,51.756595,-1.255587,64.971575,11.561718,4.119010,23.096565,5735406.210288,620398.966444,-64.971575,30U
1424781767804256,4,51.756678,-1.255638,68.536504,19.150026,3.767288,40.411079,5735415.434117,620395.275432,-68.536504,30U
1424781768004283,4,51.756695,-1.255645,69.330828,19.144413,3.763863,40.414433,5735417.231054,620394.682807,-69.330828,30U
1424781768203875,5,51.756695,-1.255657,65.913620,17.032530,3.585323,34.623341,5735417.268721,620393.865261,-65.913620,30U
1424781768403901,5,51.756704,-1.255666,64.838516,10.463309,3.133283,13.053023,5735418.229293,620393.218285,-64.838516,30U
1424781768603929,5,51.756729,-1.255672,68.007123,10.460598,3.131058,13.052338,5735420.993738,620392.733156,-68.007123,30U
1424781768803956,5,51.756721,-1.255680,63.801091,3.718457,2.072662,8.001050,5735420.147212,620392.224990,-63.801091,30U
1424781769003984,5,51.756734,-1.255687,63.898028,3.541805,2.055091,7.911720,5735421.501484,620391.729946,-63.898028,30U
1424781769204011,5,51.756749,-1.255691,65.107326,3.473880,2.041687,7.864018,5735423.156574,620391.405202,-65.107326,30U
1424781769404039,5,51.756762,-1.255706,63.586491,3.508219,2.112477,8.016286,5735424.637962,620390.340883,-63.586491,30U
1424781769604066,5,51.756773,-1.255715,62.762098,3.818244,3.999500,12.524394,5735425.855282,620389.666818,-62.762098,30U
1424781769804094,5,51.756787,-1.255720,63.643818,3.731932,3.602115,10.942262,5735427.407805,620389.270154,-63.643818,30U
1424781770004121,5,51.756800,-1.255728,63.728732,3.730268,3.600366,10.938713,5735428.856034,620388.713290,-63.728732,30U
1424781770204149,5,51.756817,-1.255736,64.220036,3.736109,3.600307,10.941176,5735430.634330,620388.081656,-64.220036,30U
1424781770403762,5,51.756829,-1.255743,64.140543,3.693514,3.226051,9.508959,5735431.958449,620387.563500,-64.140543,30U
1424781770603789,5,51.756840,-1.255742,66.226692,3.615880,2.541794,6.876552,5735433.219518,620387.612750,-66.226692,30U
1424781770803817,4,51.756853,-1.255760,63.866568,3.684321,3.983692,12.290149,5735434.690885,620386.367884,-63.866568,30U
1424781771003844,5,51.756865,-1.255768,63.515840,3.680599,3.981719,12.284123,5735435.917116,620385.782113,-63.515840,30U
1424781771203871,5,51.756875,-1.255775,63.313893,3.610831,3.655111,11.479675,5735437.048544,620385.285488,-63.313893,30U
1424781771403899,5,51.756888,-1.255781,63.721807,3.605638,3.655104,11.472658,5735438.500098,620384.785109,-63.721807,30U
1424781771603926,5,51.756897,-1.255786,63.764505,3.607326,3.653378,11.474974,5735439.448357,620384.439181,-63.764505,30U
1424781771803954,4,51.756912,-1.255799,63.204528,3.672501,3.975144,12.269340,5735441.143224,620383.537562,-63.204528,30U
1424781772003981,5,51.756920,-1.255797,64.849114,3.500996,3.116037,10.183029,5735442.070675,620383.644162,-64.849114,30U
1424781772204008,5,51.756927,-1.255786,68.517418,3.433291,2.736170,9.303245,5735442.884478,620384.368806,-68.517418,30U
1424781772404036,4,51.756947,-1.255820,63.648240,3.668084,3.970094,12.262640,5735445.042536,620381.964816,-63.648240,30U
1424781772604063,6,51.756951,-1.255809,66.516321,3.349683,2.161310,8.053254,5735445.504652,620382.682909,-66.516321,30U
1424781772804090,6,51.756964,-1.255819,66.395442,3.338705,2.129546,7.713036,5735446.900232,620381.967332,-66.395442,30U
1424781773004118,6,51.756973,-1.255823,66.649103,3.333026,2.128954,7.710436,5735447.898782,620381.706492,-66.649103,30U
1424781773204145,7,51.756987,-1.255834,64.942938,3.236374,2.003007,5.967431,5735449.407421,620380.915033,-64.942938,30U
1424781773404172,7,51.756995,-1.255843,64.204962,3.232756,1.986692,5.949711,5735450.284522,620380.253898,-64.204962,30U
1424781773604200,8,51.757005,-1.255852,64.579057,3.234728,2.027838,5.897629,5735451.453064,620379.578747,-64.579057,30U
1424781773804227,8,51.757005,-1.255852,64.175448,2.864459,2.023401,4.902342,5735451.358738,620379.605956,-64.175448,30U
1424781774004255,7,51.757023,-1.255873,62.005728,3.058511,3.696712,6.547078,5735453.314559,620378.116048,-62.005728,30U
1424781774204069,7,51.757037,-1.255872,62.517239,3.053969,3.694095,6.539550,5735454.933774,620378.161406,-62.517239,30U
1424781774404096,7,51.757046,-1.255873,62.993056,3.058055,3.693591,6.541945,5735455.885668,620378.044787,-62.993056,30U
1424781774604124,7,51.757050,-1.255884,60.792658,3.027708,3.690775,6.505253,5735456.354654,620377.256082,-60.792658,30U
1424781774804151,7,51.757060,-1.255890,59.516958,3.026761,3.690029,6.498677,5735457.435444,620376.846419,-59.516958,30U
1424781775004178,7,51.757064,-1.255893,59.648401,2.951462,3.678343,6.455174,5735457.899473,620376.648611,-59.648401,30U
1424781775204206,7,51.757072,-1.255899,58.590224,2.989939,3.686861,6.494049,5735458.726952,620376.216833,-58.590224,30U
1424781775404225,7,51.757082,-1.255898,58.594352,2.986815,3.683972,6.474907,5735459.905052,620376.251946,-58.594352,30U
1424781775604215,7,51.757085,-1.255904,58.690472,2.976762,3.680563,6.480590,5735460.223431,620375.819206,-58.690472,30U
1424781775804231,7,51.757085,-1.255911,58.761376,3.112468,3.676214,6.734287,5735460.183347,620375.288913,-58.761376,30U
1424781776004214,7,51.757102,-1.255913,56.213748,2.972541,3.679844,6.514792,5735462.079149,620375.127974,-56.213748,30U
1424781776204189,7,51.757102,-1.255914,57.894775,3.171485,3.677340,6.868145,5735462.133689,620375.084733,-57.894775,30U
1424781776404201,6,51.757094,-1.255916,60.500514,3.618187,3.676702,7.690869,5735461.206488,620374.975766,-60.500514,30U
1424781776604229,6,51.757096,-1.255917,60.693486,3.618249,3.674592,7.646014,5735461.409728,620374.843534,-60.693486,30U
1424781776804214,6,51.757099,-1.255918,61.179089,3.614932,3.674575,7.707714,5735461.741641,620374.816173,-61.179089,30U
1424781777004140,6,51.757100,-1.255918,61.437357,3.618173,3.675797,7.715417,5735461.879594,620374.775531,-61.437357,30U
1424781777204167,6,51.757102,-1.255921,60.623133,3.616030,3.675431,7.712548,5735462.072197,620374.592724,-60.623133,30U
1424781777404101,6,51.757103,-1.255920,61.078082,3.609136,3.673382,7.678438,5735462.158365,620374.629593,-61.078082,30U
1424781777603836,6,51.757103,-1.255922,60.788488,3.614498,3.672429,7.643605,5735462.139488,620374.539156,-60.788488,30U
1424781777803862,6,51.757104,-1.255928,58.286632,3.616304,3.683551,7.861248,5735462.321836,620374.102833,-58.286632,30U
1424781778003889,6,51.757105,-1.255928,58.059357,3.620442,3.679741,7.749601,5735462.341933,620374.074602,-58.059357,30U
1424781778203916,6,51.757105,-1.255927,58.556149,3.609620,3.676652,7.741431,5735462.355816,620374.137924,-58.556149,30U
1424781778403943,7,51.757104,-1.255927,58.765791,3.602395,3.667321,7.564542,5735462.282110,620374.180601,-58.765791,30U
1424781778603971,7,51.757103,-1.255925,59.767324,3.597722,3.666954,7.563636,5735462.184031,620374.329682,-59.767324,30U
1424781778803998,7,51.757105,-1.255924,60.234351,3.596749,3.666980,7.560967,5735462.348268,620374.369944,-60.234351,30U
1424781779003925,7,51.757103,-1.255923,60.794675,3.525738,3.670949,7.452728,5735462.141355,620374.427940,-60.794675,30U
1424781779203952,7,51.757105,-1.255922,60.949510,3.521723,3.672325,7.446163,5735462.366543,620374.501224,-60.949510,30U
1424781779403979,7,51.757107,-1.255921,61.095596,3.521755,3.668284,7.445505,5735462.677015,620374.558306,-61.095596,30U
1424781779604006,7,51.757125,-1.255920,56.968014,3.041303,3.664686,6.593745,5735464.663330,620374.608699,-56.968014,30U
1424781779804033,7,51.757115,-1.255924,58.504475,2.980964,3.668807,6.508097,5735463.475539,620374.349709,-58.504475,30U
1424781780004060,7,51.757107,-1.255925,60.155300,3.038034,3.668673,6.599092,5735462.659393,620374.292505,-60.155300,30U
1424781780204080,7,51.757106,-1.255925,60.619366,3.039815,3.668879,6.595146,5735462.562343,620374.270230,-60.619366,30U
1424781780404106,7,51.757114,-1.255926,59.092050,3.119017,3.667492,6.753021,5735463.392464,620374.207828,-59.092050,30U
1424781780604133,6,51.757108,-1.255928,60.446063,3.594996,3.671208,7.591507,5735462.720093,620374.096204,-60.446063,30U
1424781780804068,6,51.757109,-1.255927,61.210309,3.593224,3.679796,7.540266,5735462.853144,620374.154663,-61.210309,30U
1424781781004095,6,51.757112,-1.255929,61.028443,3.594689,3.681477,7.570532,5735463.156927,620373.983200,-61.028443,30U
1424781781204120,6,51.757114,-1.255931,61.255724,3.598754,3.670825,7.583761,5735463.403871,620373.878480,-61.255724,30U
1424781781404147,6,51.757117,-1.255931,61.673514,3.595702,3.676330,7.581077,5735463.715471,620373.825434,-61.673514,30U
1424781781604174,6,51.757121,-1.255935,61.575431,3.594325,3.670977,7.558419,5735464.123152,620373.596234,-61.575431,30U
1424781781804201,6,51.757125,-1.255937,61.739758,3.597683,3.682115,7.563482,5735464.566493,620373.392259,-61.739758,30U
1424781782004120,6,51.757128,-1.255939,61.765570,3.596168,3.671082,7.570503,5735464.892347,620373.257727,-61.765570,30U
1424781782203959,6,51.757168,-1.256143,52.550233,19.188053,67.478714,45.444115,5735468.995594,620359.078465,-52.550233,30U
1424781782403986,6,51.757174,-1.256156,52.402257,19.147154,67.315689,45.338009,5735469.672639,620358.203429,-52.402257,30U
1424781782604013,4,51.757181,-1.256165,51.410307,19.420492,68.070686,46.665306,5735470.466650,620357.554136,-51.410307,30U
1424781782804040,5,51.757181,-1.256135,53.271920,19.409657,68.150368,46.642735,5735470.538307,620359.630310,-53.271920,30U
1424781783003985,5,51.757177,-1.256075,56.723930,19.443323,68.270180,46.751827,5735470.156861,620363.749868,-56.723930,30U
1424781783204012,4,51.757178,-1.255954,60.537747,16.419100,6.510533,20.162045,5735470.440375,620372.135413,-60.537747,30U
1424781783404039,4,51.757182,-1.255954,60.722545,16.457457,6.517948,20.198709,5735470.967351,620372.107692,-60.722545,30U
1424781783604066,4,51.757187,-1.255962,61.709495,16.457504,6.530969,20.186703,5735471.467244,620371.499685,-61.709495,30U
1424781783804093,3,51.757196,-1.255963,60.922905,16.456902,6.530393,20.186470,5735472.465059,620371.462399,-60.922905,30U
1424781784004120,4,51.757196,-1.255963,60.922905,16.456902,6.530393,20.186470,5735472.465059,620371.462399,-60.922905,30U
1424781784204147,4,51.757036,-1.256217,63.975077,109.233017,90.831467,23.471821,5735454.239666,620354.364786,-63.975077,30U
1424781784404106,5,51.757287,-1.255898,60.018092,108.424164,89.923943,23.277979,5735482.692325,620375.655841,-60.018092,30U
1424781784604133,3,51.757287,-1.255898,60.018092,108.424164,89.923943,23.277979,5735482.692325,620375.655841,-60.018092,30U
1424781784804160,2,51.757287,-1.255898,60.018092,108.424164,89.923943,23.277979,5735482.692325,620375.655841,-60.018092,30U
1424781785004187,4,51.757287,-1.255898,60.018092,108.424164,89.923943,23.277979,5735482.692325,620375.655841,-60.018092,30U
1424781785203977,3,51.757287,-1.255898,60.018092,108.424164,89.923943,23.277979,5735482.692325,620375.655841,-60.018092,30U
1424781785404004,4,51.757194,-1.255997,70.413284,25.249586,14.613057,43.717697,5735472.181712,620369.074044,-70.413284,30U
1424781785604031,4,51.757239,-1.256018,65.402735,18.208830,14.101533,41.129425,5735477.199069,620367.509969,-65.402735,30U
1424781785803936,4,51.757269,-1.256022,64.736706,15.575235,12.098248,34.992973,5735480.434502,620367.169933,-64.736706,30U
1424781786003962,4,51.757273,-1.256025,64.543948,15.587020,12.098343,34.997429,5735480.906021,620366.923216,-64.543948,30U
1424781786203989,5,51.757300,-1.256052,62.980634,4.602183,4.193127,9.706899,5735483.876116,620365.012840,-62.980634,30U
1424781786404016,3,51.757300,-1.256052,62.980634,4.602183,4.193127,9.706899,5735483.876116,620365.012840,-62.980634,30U
1424781786604043,4,51.757328,-1.256064,61.864380,5.173037,3.950429,10.354298,5735486.967391,620364.124479,-61.864380,30U
1424781786804069,3,51.757328,-1.256064,61.864380,5.173037,3.950429,10.354298,5735486.967391,620364.124479,-61.864380,30U
1424781787004096,3,51.757328,-1.256064,61.864380,5.173037,3.950429,10.354298,5735486.967391,620364.124479,-61.864380,30U
1424781787204123,3,51.757328,-1.256064,61.864380,5.173037,3.950429,10.354298,5735486.967391,620364.124479,-61.864380,30U
1424781787404150,3,51.757328,-1.256064,61.864380,5.173037,3.950429,10.354298,5735486.967391,620364.124479,-61.864380,30U
1424781787604177,3,51.757328,-1.256064,61.864380,5.173037,3.950429,10.354298,5735486.967391,620364.124479,-61.864380,30U
1424781787804203,3,51.757328,-1.256064,61.864380,5.173037,3.950429,10.354298,5735486.967391,620364.124479,-61.864380,30U
1424781788004230,3,51.757328,-1.256064,61.864380,5.173037,3.950429,10.354298,5735486.967391,620364.124479,-61.864380,30U
1424781788204257,3,51.757328,-1.256064,61.864380,5.173037,3.950429,10.354298,5735486.967391,620364.124479,-61.864380,30U
1424781788404252,4,51.757328,-1.256064,61.864380,5.173037,3.950429,10.354298,5735486.967391,620364.124479,-61.864380,30U
1424781788604279,4,51.757328,-1.256064,61.864380,5.173037,3.950429,10.354298,5735486.967391,620364.124479,-61.864380,30U
1424781788804293,4,51.757427,-1.256126,61.581204,19.535387,3.739894,40.758205,5735497.896694,620359.579602,-61.581204,30U
1424781789004320,5,51.757436,-1.256133,61.972143,19.535749,3.739279,40.761303,5735498.849744,620359.048308,-61.972143,30U
1424781789204347,5,51.757452,-1.256140,63.989974,9.342907,3.564041,20.180937,5735500.662687,620358.538982,-63.989974,30U
1424781789404300,5,51.757463,-1.256143,65.424478,8.249084,2.704700,10.955800,5735501.836817,620358.324102,-65.424478,30U
1424781789604327,3,51.757443,-1.256156,68.031969,33.782047,9.963391,23.855536,5735499.589518,620357.467184,-68.031969,30U
1424781789804275,3,51.757443,-1.256156,68.031969,33.782047,9.963391,23.855536,5735499.589518,620357.467184,-68.031969,30U
1424781790004301,4,51.757443,-1.256156,68.031969,33.782047,9.963391,23.855536,5735499.589518,620357.467184,-68.031969,30U
1424781790204321,4,51.757502,-1.256163,64.080314,4.071538,3.996426,12.740358,5735506.148992,620356.828848,-64.080314,30U
1424781790403539,4,51.757508,-1.256173,61.856493,4.084371,3.996859,12.761977,5735506.758145,620356.105732,-61.856493,30U
1424781790603565,3,51.757511,-1.256176,61.679550,3.953971,3.992062,12.662210,5735507.125145,620355.916678,-61.679550,30U
1424781790803592,2,51.757511,-1.256176,61.679550,3.953971,3.992062,12.662210,5735507.125145,620355.916678,-61.679550,30U
1424781791003618,4,51.757511,-1.256176,61.679550,3.953971,3.992062,12.662210,5735507.125145,620355.916678,-61.679550,30U
1424781791203645,5,51.757492,-1.256212,74.038766,38.445301,11.532584,60.987476,5735504.998911,620353.445082,-74.038766,30U
1424781791403671,3,51.757492,-1.256212,74.038766,38.445301,11.532584,60.987476,5735504.998911,620353.445082,-74.038766,30U
1424781791603698,3,51.757492,-1.256212,74.038766,38.445301,11.532584,60.987476,5735504.998911,620353.445082,-74.038766,30U
1424781791803724,4,51.757492,-1.256212,74.038766,38.445301,11.532584,60.987476,5735504.998911,620353.445082,-74.038766,30U
1424781792003751,5,51.757492,-1.256212,74.038766,38.445301,11.532584,60.987476,5735504.998911,620353.445082,-74.038766,30U
1424781792203777,5,51.757595,-1.256223,63.147209,3.729881,2.275995,8.589406,5735516.438970,620352.417070,-63.147209,30U
1424781792403804,5,51.757602,-1.256227,62.005452,3.567607,2.262348,8.575659,5735517.147141,620352.159402,-62.005452,30U
1424781792603830,5,51.757608,-1.256238,60.163368,3.606281,2.265338,8.593584,5735517.796601,620351.389857,-60.163368,30U
1424781792803857,5,51.757620,-1.256229,64.851463,3.971327,2.285265,8.788130,5735519.189879,620351.945404,-64.851463,30U
1424781793003883,5,51.757629,-1.256239,64.030010,3.943260,2.215673,8.588798,5735520.198290,620351.235036,-64.030010,30U
1424781793203910,5,51.757646,-1.256255,62.501878,11.461816,3.321879,13.642570,5735521.998951,620350.086278,-62.501878,30U
1424781793403936,5,51.757677,-1.256256,68.959275,11.341288,3.248605,14.520698,5735525.505641,620349.961862,-68.959275,30U
1424781793603963,4,51.757677,-1.256256,68.959275,11.341288,3.248605,14.520698,5735525.505641,620349.961862,-68.959275,30U
1424781793803989,4,51.757666,-1.256272,62.678247,3.827703,4.116283,13.132024,5735524.261774,620348.884479,-62.678247,30U
1424781794004016,4,51.757676,-1.256276,64.138372,3.833784,4.112310,13.124206,5735525.311607,620348.591318,-64.138372,30U
1424781794204042,3,51.757683,-1.256278,64.903144,3.827619,4.108359,13.100797,5735526.120456,620348.419262,-64.903144,30U
1424781794404068,3,51.757683,-1.256278,64.903144,3.827619,4.108359,13.100797,5735526.120456,620348.419262,-64.903144,30U
1424781794603913,5,51.757686,-1.256293,60.544194,4.514613,4.111399,14.217745,5735526.381484,620347.335449,-60.544194,30U
1424781794803939,5,51.757695,-1.256297,61.649019,3.982186,4.067446,12.337296,5735527.453312,620347.055707,-61.649019,30U
1424781795003966,5,51.757721,-1.256299,65.755021,11.750982,4.132907,22.956745,5735530.277380,620346.871075,-65.755021,30U
1424781795203801,5,51.757719,-1.256306,63.112535,11.063566,3.724946,19.619486,5735530.085778,620346.395560,-63.112535,30U
1424781795403827,5,51.757736,-1.256308,65.283488,11.060701,3.723152,19.618267,5735531.886725,620346.163037,-65.283488,30U
1424781795603854,5,51.757745,-1.256313,65.694565,7.915689,3.704721,9.974031,5735532.959525,620345.848091,-65.694565,30U
1424781795803880,4,51.757761,-1.256318,67.482298,10.957047,3.200571,13.379704,5735534.679288,620345.433678,-67.482298,30U
1424781796003907,5,51.757757,-1.256313,66.118818,7.507545,2.155596,5.918935,5735534.293450,620345.822745,-66.118818,30U
1424781796203933,5,51.757779,-1.256326,67.976814,10.950050,3.199079,13.350779,5735536.733924,620344.809475,-67.976814,30U
1424781796403959,5,51.757785,-1.256331,67.610476,10.947004,3.197933,13.356635,5735537.312794,620344.482990,-67.610476,30U
1424781796603935,6,51.757787,-1.256335,66.773076,10.957273,3.198268,13.359507,5735537.549144,620344.167735,-66.773076,30U
1424781796803962,6,51.757780,-1.256336,62.987155,6.774773,2.059090,5.338415,5735536.744991,620344.167217,-62.987155,30U
1424781797003988,6,51.757782,-1.256333,63.081948,7.058207,2.065550,5.301665,5735537.025017,620344.330192,-63.081948,30U
1424781797204014,6,51.757783,-1.256338,61.697328,7.061118,2.056775,5.332986,5735537.146857,620343.978630,-61.697328,30U
1424781797404041,5,51.757804,-1.256342,63.867772,10.843855,2.330830,5.729493,5735539.462079,620343.692288,-63.867772,30U
1424781797604067,6,51.757808,-1.256346,64.558052,3.868797,2.088316,5.711998,5735539.832124,620343.348172,-64.558052,30U
1424781797804093,5,51.757803,-1.256349,64.406362,3.613512,2.118208,8.213404,5735539.333929,620343.147787,-64.406362,30U
1424781798004120,5,51.757810,-1.256356,65.605101,3.605855,2.113738,8.178920,5735540.069986,620342.666004,-65.605101,30U
1424781798204146,3,51.757808,-1.256357,65.240928,3.605393,2.110344,8.171109,5735539.854561,620342.604209,-65.240928,30U
1424781798403957,3,51.757808,-1.256357,65.240928,3.605393,2.110344,8.171109,5735539.854561,620342.604209,-65.240928,30U
1424781798603983,3,51.757808,-1.256357,65.240928,3.605393,2.110344,8.171109,5735539.854561,620342.604209,-65.240928,30U
1424781798804009,3,51.757808,-1.256357,65.240928,3.605393,2.110344,8.171109,5735539.854561,620342.604209,-65.240928,30U
1424781799004036,3,51.757808,-1.256357,65.240928,3.605393,2.110344,8.171109,5735539.854561,620342.604209,-65.240928,30U
1424781799204062,3,51.757808,-1.256357,65.240928,3.605393,2.110344,8.171109,5735539.854561,620342.604209,-65.240928,30U
1424781799404088,3,51.757808,-1.256357,65.240928,3.605393,2.110344,8.171109,5735539.854561,620342.604209,-65.240928,30U
1424781799604115,4,51.757808,-1.256357,65.240928,3.605393,2.110344,8.171109,5735539.854561,620342.604209,-65.240928,30U
1424781799804141,4,51.757520,-1.256640,95.639267,55.608368,30.390987,49.318821,5735507.344698,620323.846144,-95.639267,30U
1424781800004167,5,51.757654,-1.256516,83.614407,55.580418,30.382629,49.300129,5735522.526613,620332.033678,-83.614407,30U
1424781800204194,5,51.757776,-1.256408,71.670105,12.460279,6.869898,14.692481,5735536.180426,620339.179531,-71.670105,30U
1424781800404220,4,51.757744,-1.256441,75.969540,55.490353,30.363094,49.258938,5735532.665462,620337.021417,-75.969540,30U
1424781800604246,5,51.757803,-1.256388,69.852430,29.292597,15.529459,29.384018,5735539.265568,620340.485339,-69.852430,30U
1424781800804272,4,51.757854,-1.256341,64.838042,18.674929,9.229017,22.409960,5735545.014252,620343.592858,-64.838042,30U
1424781801004232,4,51.757838,-1.256357,67.022266,18.791954,9.302870,22.456533,5735543.172199,620342.567743,-67.022266,30U
1424781801203999,5,51.757883,-1.256321,63.548335,18.287579,9.007051,22.168055,5735548.243221,620344.887287,-63.548335,30U
1424781801403918,4,51.757833,-1.256370,69.162452,18.098669,8.888280,22.055420,5735542.609155,620341.684964,-69.162452,30U
1424781801603943,4,51.757792,-1.256401,72.120912,18.100195,8.886126,22.041510,5735537.966709,620339.632889,-72.120912,30U
1424781801803969,4,51.757822,-1.256367,68.262571,17.806337,8.704548,21.863564,5735541.425779,620341.866600,-68.262571,30U
1424781802003995,4,51.757837,-1.256346,66.636189,17.826099,8.724516,21.877665,5735543.122860,620343.297750,-66.636189,30U
1424781802203860,4,51.757814,-1.256371,68.787357,17.892036,8.766375,21.905426,5735540.463341,620341.621538,-68.787357,30U
1424781802403886,4,51.757822,-1.256359,68.191926,17.895781,8.774872,21.902071,5735541.450836,620342.413688,-68.191926,30U
1424781802603913,4,51.757808,-1.256375,69.782491,17.940247,8.802964,21.925489,5735539.891598,620341.383015,-69.782491,30U
1424781802803939,4,51.757817,-1.256361,68.952544,17.924240,8.799489,21.901848,5735540.866287,620342.300245,-68.952544,30U
1424781803003965,4,51.757794,-1.256385,71.205444,17.523109,8.550868,21.662912,5735538.274656,620340.706131,-71.205444,30U
1424781803203991,4,51.757770,-1.256405,73.156973,17.335423,8.437310,21.546049,5735535.557501,620339.397056,-73.156973,30U
1424781803404017,4,51.757767,-1.256408,74.108293,17.249626,8.387979,21.487555,5735535.206576,620339.208073,-74.108293,30U
1424781803604043,4,51.757774,-1.256398,73.545839,17.187048,8.356907,21.449472,5735536.020221,620339.910835,-73.545839,30U
1424781803804069,4,51.757765,-1.256401,74.130962,17.261610,8.395185,21.481724,5735535.025617,620339.677554,-74.130962,30U
1424781804004095,4,51.757783,-1.256381,72.166048,17.272812,8.394184,21.473574,5735537.006999,620341.034676,-72.166048,30U
1424781804204122,4,51.757784,-1.256380,71.837839,17.372179,8.458390,21.523287,5735537.144391,620341.116570,-71.837839,30U
1424781804404148,4,51.757785,-1.256385,71.755585,17.273130,8.406241,21.468550,5735537.221872,620340.721661,-71.755585,30U
1424781804604174,4,51.757811,-1.256367,69.610486,17.283768,8.428776,21.485636,5735540.180643,620341.885503,-69.610486,30U
